player_id,Player,From,To,Pos,Ht,Wt,Birth Date,Colleges
1628969,mikal bridges,2019,2024,F-G,78,209.0,1996-08-30,Villanova
1628970,miles bridges,2019,2024,G-F,79,225.0,1998-03-21,Michigan State
1628578,amida brimah,2021,2021,C,82,230.0,1994-02-11,UConn
1628515,isaiah briscoe,2019,2019,G,75,215.0,1996-04-13,Kentucky
1629052,oshae brissett,2020,2024,F,79,210.0,1998-06-20,Syracuse
76257,allan bristow,1974,1983,F-G,79,210.0,1951-08-23,Virginia Tech
76260,mike brittain,1986,1987,C,84,235.0,1963-06-21,South Carolina
76261,dave britton,1981,1981,G,76,180.0,1958-08-29,Texas A&M
201972,jon brockman,2010,2012,F,79,255.0,1987-03-20,Washington
1629151,ryan broekhoff,2019,2020,F,78,215.0,1990-08-23,Valparaiso
76262,jim brogan,1982,1983,G,76,185.0,1958-02-24,West Virginia Wesleyan College
1627763,malcolm brogdon,2017,2024,G,76,229.0,1992-12-11,Virginia
201166,aaron brooks,2008,2018,G,72,161.0,1985-01-14,Oregon
1629717,armoni brooks,2021,2024,G,75,195.0,1998-06-05,Houston
1628415,dillon brooks,2018,2024,F-G,78,225.0,1996-01-22,Oregon
76265,kevin brooks,1992,1994,F,78,200.0,1969-10-12,Louisiana
202705,marshon brooks,2012,2019,G-F,77,200.0,1989-01-26,Providence
76266,michael brooks,1981,1988,F,79,220.0,1958-08-17,La Salle
418,scott brooks,1989,1998,G,71,165.0,1965-07-31,"TCU, University of California, Irvine"
2810,andre brown,2007,2009,F,81,245.0,1981-05-12,DePaul
1626148,anthony brown,2016,2018,F-G,79,210.0,1992-10-10,Stanford
201628,bobby brown,2009,2018,G,74,175.0,1984-09-24,Cal State Fullerton
1628972,bruce brown,2019,2024,G-F,76,202.0,1996-08-15,Miami (FL)
1629718,charlie brown jr,2020,2024,G,78,199.0,1997-02-02,Saint Joseph's
1630602,chaundee brown jr,2022,2022,G-F,77,215.0,1998-12-04,"Wake Forest, Michigan"
359,chucky brown,1990,2002,F,79,214.0,1968-02-29,NC State
2245,damone brown,2002,2005,F,81,200.0,1979-06-28,Syracuse
201974,derrick brown,2010,2012,F,79,225.0,1987-09-08,Xavier
2484,devin brown,2003,2010,G,77,220.0,1978-12-30,Texas-San Antonio
2081,ernest brown,2002,2002,C,84,244.0,1979-05-17,Indian Hills Community College
76272,fred brown,1972,1984,G,75,182.0,1948-08-07,Iowa
1871,gerald brown,1999,1999,G,76,210.0,1975-07-28,Pepperdine
569,greg brown iii,2022,2023,F,79,205.0,2001-09-01,Texas
203913,jabari brown,2015,2015,G,76,215.0,1992-12-18,"Oregon, Missouri"
1627759,jaylen brown,2017,2024,F-G,78,223.0,1996-10-24,California
76276,john brown,1974,1980,F,79,220.0,1951-12-14,Missouri
2208,kedrick brown,2002,2005,G,79,222.0,1981-03-18,Okaloosa-Walton Community College
1631112,kendall brown,2023,2023,G-F,80,205.0,2003-05-11,Baylor
1641738,kobe brown,2024,2024,G-F,79,250.0,2000-01-01,Missouri
2198,kwame brown,2002,2013,F,83,270.0,1982-03-10,
76279,lewis brown,1981,1981,C,83,225.0,1955-02-19,UNLV
203485,lorenzo brown,2014,2019,G,77,189.0,1990-08-26,NC State
992,marcus brown,1997,2000,G,75,185.0,1974-04-03,Murray State
203900,markel brown,2015,2018,G,75,190.0,1992-01-29,Oklahoma State
1479,mike brown,1987,1997,C-F,81,257.0,1963-07-19,George Washington
1629650,moses brown,2020,2024,C,86,245.0,1999-10-13,UCLA
76277,myron brown,1992,1992,G,75,180.0,1969-11-03,Slippery Rock University of Pennsylvania
136,pj brown,1994,2008,F-C,83,225.0,1969-10-14,Louisiana Tech
753,randy brown,1992,2003,G,74,190.0,1968-05-22,"Houston, New Mexico State"
76282,raymond brown,1990,1990,F,80,220.0,1965-07-05,"Mississippi State, Idaho"
76283,rickey brown,1981,1985,C-F,82,215.0,1958-08-20,Mississippi State
76286,roger brown,1973,1980,C,83,225.0,1950-02-23,Kansas
200769,shannon brown,2007,2015,G,76,205.0,1985-11-29,Michigan State
1628425,sterling brown,2018,2023,G,77,219.0,1995-02-10,SMU
2357,tierre brown,2002,2005,G,74,189.0,1979-06-03,McNeese State University
76268,tony brown,1985,1992,F-G,78,185.0,1960-07-29,Arkansas
598,troy brown jr,2019,2024,G-F,78,215.0,1999-07-28,Oregon
76288,stanley brundy,1990,1990,F,78,210.0,1967-11-13,DePaul
1628973,jalen brunson,2019,2024,G,74,190.0,1996-08-31,Villanova
1594,rick brunson,1998,2006,G,76,190.0,1972-06-14,Temple
1627852,nicolas brussino,2017,2018,G-F,79,195.0,1993-03-02,
1629091,elijah bryant,2021,2021,G,77,210.0,1995-04-19,"Elon University, BYU"
76290,joe bryant,1976,1983,F-C,81,185.0,1954-10-19,La Salle
977,kobe bryant,1997,2016,G-F,78,212.0,1978-08-23,
95,mark bryant,1989,2003,F-C,81,245.0,1965-04-25,Seton Hall
1628418,thomas bryant,2018,2024,C,82,248.0,1997-07-31,Indiana
76291,wallace bryant,1984,1986,C,84,245.0,1959-07-14,San Francisco
76292,torgeir bryn,1990,1990,C,81,250.0,1964-08-08,Texas State University
1629783,shaq buchanan,2022,2022,G,75,190.0,1997-01-30,"Northeast Mississippi Community College, Murray State"
76294,steve bucknall,1990,1990,G,78,215.0,1966-03-17,UNC
1761,greg buckner,2000,2009,G,76,210.0,1976-09-16,Clemson
76296,quinn buckner,1977,1986,G,75,190.0,1954-08-20,Indiana
201978,chase budinger,2010,2016,F,79,209.0,1988-05-22,Arizona
146,jud buechler,1991,2002,F-G,78,220.0,1968-06-19,Arizona
1641723,kobe bufkin,2024,2024,G,76,195.0,2003-09-21,Michigan
1934,rodney buford,2000,2005,G-F,77,189.0,1977-11-02,Creighton
672,matt bullard,1991,2002,F,82,215.0,1967-06-05,"Colorado, Iowa"
203493,reggie bullock,2014,2024,G-F,78,205.0,1991-03-16,UNC
2469,pat burke,2003,2007,C-F,83,250.0,1973-12-14,Auburn
203504,trey burke,2014,2022,G,72,185.0,1992-11-12,Michigan
76304,roger burkman,1982,1982,G,77,175.0,1958-05-22,Louisville
202692,alec burks,2012,2024,G,78,214.0,1991-07-20,Colorado
2766,antonio burks,2005,2006,G,73,200.0,1980-02-25,Memphis
101207,kevin burleson,2006,2006,G,75,205.0,1979-09-04,Minnesota
76305,tom burleson,1975,1981,C,86,225.0,1952-02-24,NC State
76307,david burns,1982,1982,G,74,180.0,1958-07-03,Saint Louis
76308,evers burns,1994,1994,F,80,260.0,1971-08-24,Maryland
197,scott burrell,1994,2001,G-F,79,218.0,1971-01-12,UConn
675,junior burrough,1996,1996,F,80,242.0,1973-01-18,Virginia
1629126,deonte burton,2019,2023,G,76,240.0,1994-01-31,"Marquette, Iowa State"
416,willie burton,1991,1999,F-G,80,210.0,1968-05-26,Minnesota
76316,steve burtt,1985,1993,G,74,185.0,1962-11-05,Iona College
76317,don buse,1973,1985,G,76,190.0,1950-08-10,University of Evansville
2406,caron butler,2003,2016,F,79,228.0,1980-03-13,UConn
76320,greg butler,1989,1991,C,83,240.0,1966-03-11,Stanford
2866,jackie butler,2005,2007,F-C,82,250.0,1985-03-10,
1630215,jared butler,2022,2024,G,75,195.0,2000-08-25,Baylor
202710,jimmy butler,2012,2024,F-G,79,230.0,1989-09-14,Marquette
1631219,john butler,2023,2023,C,84,175.0,2002-12-04,Florida State
348,mitchell butler,1994,2004,G-F,77,210.0,1970-12-15,UCLA
2446,rasual butler,2003,2016,F-G,79,215.0,1979-05-23,La Salle
202779,dwight buycks,2014,2018,G,75,190.0,1989-03-06,Marquette
201182,derrick byars,2012,2012,F,79,220.0,1984-04-25,"Virginia, Vanderbilt"
101115,andrew bynum,2006,2014,C,84,285.0,1987-10-27,
101198,will bynum,2006,2015,G,72,185.0,1983-01-04,"Arizona, Georgia Tech"
76321,marty byrnes,1979,1983,F,79,215.0,1956-04-30,Syracuse
2560,zarko cabarkapa,2004,2006,F,83,235.0,1981-05-21,
203998,bruno caboclo,2015,2021,F-C,81,218.0,1995-09-21,
1629719,devontae cacok,2020,2022,F,79,240.0,1996-10-08,UNC Wilmington
679,jason caffey,1996,2003,F,80,255.0,1973-06-12,Alabama
262,michael cage,1985,2000,F-C,81,224.0,1962-01-28,San Diego State
1631288,jamal cain,2023,2024,F,79,191.0,1999-03-20,"Marquette, Oakland"
201979,nick calathes,2014,2015,G,78,213.0,1989-02-07,Florida
101181,jose calderon,2006,2019,G,75,200.0,1981-09-28,
154,adrian caldwell,1990,1998,F-C,80,265.0,1966-07-04,"SMU, Lamar"
203484,kentavious caldwell-pope,2014,2024,G,77,204.0,1993-02-18,Georgia
76330,corky calhoun,1973,1980,F,79,210.0,1950-11-01,Penn
76332,demetrius calip,1992,1992,G,73,165.0,1969-11-18,Michigan
76334,rick calloway,1991,1991,F,78,180.0,1966-12-12,"Indiana, Kansas"
76336,mack calvin,1970,1981,G,72,165.0,1947-07-27,"Long Beach City College, USC"
1641739,toumani camara,2024,2024,F,80,220.0,2000-05-08,Dayton
76337,dexter cambridge,1993,1993,F,79,224.0,1970-01-29,Texas
948,marcus camby,1997,2013,C-F,83,220.0,1974-03-22,UMass
1630267,facundo campazzo,2021,2023,G,70,195.0,1991-03-23,
922,elden campbell,1991,2005,C,83,215.0,1968-07-23,Clemson
76338,tony campbell,1985,1995,F-G,79,215.0,1962-05-07,Ohio State
203477,isaiah canaan,2014,2019,G,72,201.0,1991-05-21,Murray State
1628427,vlatko cancar,2020,2023,F,80,236.0,1997-04-10,
1629962,devin cannady,2021,2022,G,74,183.0,1996-05-21,Princeton
203991,clint capela,2015,2024,C,82,240.0,1994-05-18,
202382,derrick caracter,2011,2011,F,81,275.0,1988-05-04,"Louisville, Texas-El Paso"
2073,brian cardinal,2001,2012,F,80,245.0,1977-05-02,Purdue
1630176,vernon carey jr,2021,2023,C,81,270.0,2001-02-25,Duke
2367,geno carlisle,2005,2005,G,75,180.0,1976-08-13,"Northwestern, California"
76342,rick carlisle,1985,1990,G,77,210.0,1959-10-27,"University of Maine, Virginia"
200760,rodney carney,2007,2011,F,79,205.0,1984-04-15,Memphis
156,antoine carr,1985,2000,F-C,81,225.0,1961-07-23,Wichita State
76348,austin carr,1972,1981,G,76,200.0,1948-03-10,Notre Dame
713,chris carr,1996,2001,G,77,207.0,1974-03-12,Southern Illinois
1757,cory carr,1999,1999,G,75,210.0,1975-12-05,Texas Tech
76350,kenny carr,1978,1987,F,79,220.0,1955-08-15,NC State
76351,ml carr,1976,1985,F-G,78,205.0,1951-01-09,Guilford College
76352,bob carrington,1978,1980,G-F,78,195.0,1953-07-03,Boston College
201960,demarre carroll,2010,2020,F,78,215.0,1986-07-27,"Vanderbilt, Missouri"
76353,joe barry carroll,1981,1991,C-F,84,225.0,1958-07-24,Purdue
2679,matt carroll,2004,2013,G,78,212.0,1980-08-28,Notre Dame
1131,jimmy carruth,1997,1997,C-F,82,265.0,1969-11-04,Virginia Tech
1853,anthony carter,2000,2012,G,73,190.0,1975-06-16,Hawaii
76355,butch carter,1981,1986,G,77,180.0,1958-06-11,Indiana
76358,howard carter,1984,1985,G,77,215.0,1961-10-26,LSU
1628975,jevon carter,2019,2024,G,73,200.0,1995-09-14,West Virginia
2466,maurice carter,2004,2004,G,77,210.0,1976-10-12,LSU
76360,reggie carter,1981,1982,G,75,175.0,1957-10-10,"Hawaii, St. John's"
76361,ron carter,1979,1980,G,77,190.0,1956-08-31,Virginia Military Institute
1713,vince carter,1999,2020,G-F,78,220.0,1977-01-26,UNC
1628976,wendell carter jr,2019,2024,C,82,270.0,1999-04-16,Duke
203487,michael carter-williams,2014,2023,G,77,190.0,1991-10-10,Syracuse
76362,bill cartwright,1980,1995,C,85,245.0,1957-07-30,San Francisco
1627936,alex caruso,2018,2024,G,77,186.0,1994-02-28,Texas A&M
208,sam cassell,1994,2008,G,75,185.0,1969-11-18,Florida State
201956,omri casspi,2010,2019,F,81,225.0,1988-06-22,
1630658,colin castleton,2024,2024,F,83,250.0,2000-05-25,"Michigan, Florida"
76365,harvey catchings,1975,1985,C-F,81,218.0,1951-09-02,Hardin-Simmons University
767,terry catledge,1986,1993,F,80,220.0,1963-08-22,University of South Alabama
1509,kelvin cato,1998,2007,C,83,255.0,1974-08-26,"University of South Alabama, Iowa State"
76368,bobby cattage,1982,1986,F,81,250.0,1958-08-17,Auburn
1626161,willie cauley-stein,2016,2022,F-C,84,240.0,1993-08-18,Kentucky
1628505,troy caupain,2019,2019,G,76,210.0,1995-11-29,Cincinnati
190,duane causwell,1991,2001,C,84,240.0,1968-05-31,Temple
1628463,tyler cavanaugh,2018,2019,F,81,238.0,1994-02-09,George Washington
76370,ron cavenall,1985,1989,C,85,230.0,1959-04-30,Texas Southern
1629958,ahmad caver,2022,2022,G,74,175.0,1996-09-12,Old Dominion
1630608,malcolm cazalon,2024,2024,G,78,212.0,2001-08-27,
76,cedric ceballos,1991,2001,F,79,220.0,1969-08-02,Cal State Fullerton
1911,john celestand,2000,2000,G,76,178.0,1977-03-06,Villanova
2763,lionel chalmers,2005,2005,G,72,180.0,1980-11-10,Xavier
201596,mario chalmers,2009,2018,G,74,190.0,1986-05-19,Kansas
1472,tom chambers,1982,1998,F-C,82,220.0,1959-06-21,Utah
1630577,julian champagnie,2023,2024,F,80,220.0,2001-06-29,St. John's
1630551,justin champagnie,2022,2023,F,78,200.0,2001-06-29,Pitt
76378,mike champion,1989,1989,F,82,230.0,1964-04-05,Gonzaga
1631113,kennedy chandler,2023,2023,G,72,171.0,2002-09-16,Tennessee
2199,tyson chandler,2002,2020,C,84,235.0,1982-10-02,
201163,wilson chandler,2008,2020,F,80,235.0,1987-05-10,DePaul
76379,don chaney,1969,1980,G,77,210.0,1946-03-22,Houston
364,rex chapman,1989,2000,G,76,185.0,1967-10-05,Kentucky
76384,lorenzo charles,1986,1986,F,79,225.0,1963-11-25,NC State
1629147,joe chealey,2019,2020,G,75,190.0,1995-11-01,College of Charleston
384,calbert cheaney,1994,2006,G-F,79,209.0,1971-07-17,Indiana
1629597,zylan cheatham,2020,2022,F,77,220.0,1995-11-17,"San Diego State, Arizona State"
76385,maurice cheeks,1979,1993,G,73,180.0,1956-09-08,West Texas A&M University
76386,phil chenier,1972,1981,G,75,180.0,1950-10-30,California
203805,will cherry,2015,2015,G,72,185.0,1991-02-08,Montana
76387,derrick chievous,1989,1991,F,79,195.0,1967-07-03,Missouri
432,pete chilcutt,1992,2000,F-C,82,230.0,1968-09-14,UNC
2735,josh childress,2005,2014,G-F,80,210.0,1983-06-20,Stanford
719,randolph childress,1996,1997,G,74,188.0,1972-09-21,Wake Forest
164,chris childs,1995,2003,G,75,195.0,1967-11-20,Boise State
1629185,chris chiozza,2019,2022,G,71,175.0,1995-11-21,Florida
76392,jim chones,1973,1982,C-F,83,220.0,1949-11-30,Marquette
1627737,marquese chriss,2017,2022,F,81,240.0,1997-07-02,Washington
57,doug christie,1993,2007,G-F,78,200.0,1970-05-09,Pepperdine
1631108,max christie,2023,2024,G,78,190.0,2003-02-10,Michigan State
202091,dionte christmas,2014,2014,G,77,205.0,1986-09-15,Temple
1626176,rakeem christmas,2016,2017,F,81,250.0,1991-12-01,Syracuse
203902,semaj christon,2017,2017,G,75,190.0,1992-11-01,Xavier
1630528,josh christopher,2022,2023,G,77,215.0,2001-12-08,Arizona State
203565,patrick christopher,2015,2015,G-F,77,209.0,1988-06-03,California
928,robert churchwell,1996,1996,G-F,78,195.0,1972-02-20,Georgetown
1631321,sidy cissoko,2024,2024,G,80,200.0,2004-04-02,
76398,carlos clark,1984,1985,G,76,210.0,1960-08-10,Ole Miss
201947,earl clark,2010,2015,F,82,225.0,1988-01-17,Louisville
1629109,gary clark,2019,2022,F,78,225.0,1994-11-16,Cincinnati
203546,ian clark,2014,2019,G,75,175.0,1991-03-07,Belmont
1721,keon clark,1999,2004,F-C,83,220.0,1975-04-16,UNLV
1629634,brandon clarke,2020,2023,F,80,215.0,1996-09-19,"San Jose State, Gonzaga"
1626262,coty clarke,2016,2016,F,79,232.0,1992-07-04,Arkansas
203903,jordan clarkson,2015,2024,G,75,194.0,1992-06-07,"Tulsa, Missouri"
1628492,gian clavell,2018,2018,G,76,185.0,1993-11-26,Colorado State
201964,victor claver,2013,2015,F,81,224.0,1988-08-30,
1127,charles claxton,1996,1996,C,84,265.0,1970-12-13,Georgia
1629651,nic claxton,2020,2024,C,83,215.0,1999-04-17,Georgia
2049,speedy claxton,2002,2009,G,71,166.0,1978-05-08,Hofstra
76402,jim cleamons,1972,1980,G,75,185.0,1949-09-13,Ohio State
2043,mateen cleaves,2001,2006,G,74,205.0,1977-09-07,Michigan State
1629598,chris clemons,2020,2020,G,69,180.0,1997-07-23,Campbell
1628499,antonius cleveland,2018,2020,G,77,195.0,1994-02-02,SE Missouri State
1569,keith closs,1998,2000,C,87,212.0,1976-04-03,Central Connecticut State University
1641730,noah clowney,2024,2024,F,82,210.0,2004-07-14,Alabama
1629599,amir coffey,2020,2024,G,79,210.0,1997-06-17,Minnesota
76410,richard coffey,1991,1991,F,78,212.0,1965-09-02,Minnesota
76411,fred cofield,1986,1987,G,75,190.0,1962-01-04,"Oregon, Eastern Michigan"
715,john coker,1996,2001,C,84,253.0,1971-10-28,Boise State
202708,norris cole,2012,2017,G,74,175.0,1988-10-13,Cleveland State University
76412,ben coleman,1987,1994,F,81,235.0,1961-11-14,"Minnesota, Maryland"
934,derrick coleman,1991,2005,F-C,82,230.0,1967-06-21,Syracuse
76415,norris coleman,1988,1988,F,80,210.0,1961-09-27,Kansas State
902,bimbo coles,1991,2004,G,73,180.0,1968-04-22,Virginia Tech
2044,jason collier,2001,2005,C,84,260.0,1977-09-08,"Indiana, Georgia Tech"
76416,art collins,1981,1981,G,76,185.0,1954-04-14,St. Thomas University
76418,don collins,1981,1987,F-G,78,190.0,1958-11-28,Washington State
76421,doug collins,1974,1981,G-F,78,180.0,1951-07-28,Illinois State
1530,james collins,1998,1998,G,76,196.0,1973-11-05,Florida State
2260,jarron collins,2002,2011,F-C,83,255.0,1978-12-02,Stanford
2215,jason collins,2002,2014,C,84,255.0,1978-12-02,Stanford
1628381,john collins,2018,2024,F,81,235.0,1997-09-23,Wake Forest
200776,mardy collins,2007,2010,G,78,220.0,1984-08-04,Temple
202395,sherron collins,2011,2011,G,71,205.0,1987-03-18,Kansas
1628380,zach collins,2018,2024,C-F,83,250.0,1997-11-19,Gonzaga
1627858,kyle collinsworth,2018,2018,G-F,78,210.0,1991-10-03,BYU
201954,darren collison,2010,2022,G,72,175.0,1987-08-23,UCLA
2555,nick collison,2005,2018,F,82,255.0,1980-10-26,Kansas
1629045,bonzie colson,2019,2019,F,78,224.0,1996-01-12,Notre Dame
2173,sean colson,2001,2001,G,72,175.0,1975-07-01,"Rhode Island, UNC Charlotte"
306,steve colter,1985,1995,G,75,165.0,1962-07-24,New Mexico State
1628435,chance comanche,2023,2023,F-C,82,210.0,1996-04-14,Arizona
76425,leroy combs,1984,1984,F,80,210.0,1961-01-01,Oklahoma State
76426,dallas comegys,1988,1989,F,81,205.0,1964-08-17,DePaul
201144,mike conley,2008,2024,G,72,175.0,1987-10-11,Ohio State
55,marty conlon,1992,2000,F-C,82,224.0,1968-01-19,Providence
1626192,pat connaughton,2016,2024,G,77,209.0,1993-01-06,Notre Dame
76431,lester conner,1983,1995,G,76,180.0,1959-09-17,Oregon State
101215,will conroy,2007,2013,G,74,195.0,1982-12-08,Washington
76433,anthony cook,1991,1996,F-C,81,205.0,1967-03-19,Arizona
2567,brian cook,2004,2012,F,81,234.0,1980-12-04,Illinois
201161,daequan cook,2008,2013,G,77,205.0,1987-04-28,Ohio State
76435,darwin cook,1981,1989,G,75,184.0,1958-08-06,University of Portland
76436,jeff cook,1980,1988,F-C,82,215.0,1956-10-21,Idaho State University
2241,omar cook,2004,2005,G,73,190.0,1982-01-28,St. John's
1626188,quinn cook,2017,2021,G,73,180.0,1993-03-23,Duke
1629076,tyler cook,2020,2022,F,80,255.0,1997-09-23,Iowa
1628429,charles cooke,2018,2018,G,77,196.0,1994-07-01,Dayton
76439,david cooke,1986,1986,F,80,230.0,1963-09-27,Saint Mary's
1641645,xavier cooks,2023,2023,F,80,183.0,1995-08-19,Winthrop University
204022,jack cooley,2015,2018,F-C,81,260.0,1991-04-12,Notre Dame
1030,duane cooper,1993,1994,G,73,185.0,1969-06-25,USC
76443,joe cooper,1982,1985,C-F,82,230.0,1957-09-01,"Howard University, Tulsa, Colorado"
76444,michael cooper,1979,1990,G-F,79,170.0,1956-04-15,New Mexico
1630536,sharife cooper,2022,2022,G,73,180.0,2001-06-11,Auburn
76441,wayne cooper,1979,1992,C-F,82,220.0,1956-11-16,New Orleans
76446,tom copa,1992,1992,C,82,275.0,1964-10-30,Marquette
203142,chris copeland,2013,2016,F,81,239.0,1984-03-17,Colorado
76447,hollis copeland,1980,1982,F,78,180.0,1955-12-20,Rutgers University
76448,lanard copeland,1990,1992,G,78,190.0,1965-07-16,Georgia State University
895,tyrone corbin,1986,2001,G-F,78,210.0,1962-12-31,DePaul
76450,chris corchiani,1992,1994,G,72,185.0,1968-03-28,NC State
1627822,petr cornelie,2022,2022,F,83,220.0,1995-07-26,
76453,dave corzine,1979,1991,C,83,250.0,1956-04-25,DePaul
1627856,matt costello,2018,2018,F,81,245.0,1993-08-05,Michigan State
203955,bryce cotton,2015,2016,G,73,165.0,1992-08-11,Providence
1526,james cotton,1998,1999,G,77,220.0,1975-12-14,Cal State Long Beach
77159,john coughran,1980,1980,F,79,225.0,1951-09-12,California
1641731,bilal coulibaly,2024,2024,F,78,195.0,2004-07-26,
1432,joe courtney,1993,1997,F,80,235.0,1969-10-17,"Mississippi State, Southern Miss"
202408,marcus cousin,2011,2011,C,83,245.0,1986-12-18,"Seton Hall, Houston"
202326,demarcus cousins,2011,2022,C-F,82,270.0,1990-08-13,Kentucky
203496,robert covington,2014,2024,F-C,79,209.0,1990-12-14,Tennessee State
76462,dave cowens,1971,1983,C-F,81,230.0,1948-10-25,Florida State
76463,chubby cox,1983,1983,G,74,180.0,1955-12-29,"Villanova, San Francisco"
203459,allen crabbe,2014,2020,G-F,77,212.0,1992-04-09,California
1628470,torrey craig,2018,2024,G-F,79,221.0,1990-12-19,USC Upstate
1544,chris crawford,1998,2004,F,81,235.0,1975-05-13,Marquette
2037,jamal crawford,2001,2020,G,77,185.0,1980-03-20,Michigan
201621,joe crawford,2009,2009,F,77,210.0,1986-06-17,Kentucky
202348,jordan crawford,2011,2018,G,76,195.0,1988-10-23,"Indiana, Xavier"
1628249,mitch creek,2019,2019,G,77,216.0,1992-04-27,
76469,ron crevier,1986,1986,C,84,235.0,1958-04-14,Boston College
2343,joe crispin,2002,2002,G,72,185.0,1979-07-18,Penn State
76471,charlie criss,1978,1985,G,68,165.0,1948-11-06,New Mexico State
76472,winston crite,1988,1989,F,79,233.0,1965-06-20,Texas A&M
201159,javaris crittenton,2008,2009,G,77,200.0,1987-12-31,Georgia Tech
76474,geoff crompton,1979,1984,C,83,280.0,1955-07-04,UNC
76475,terry crosby,1980,1980,G,76,195.0,1957-01-04,Tennessee
1506,austin croshere,1998,2009,F,81,235.0,1975-05-01,Providence
76476,jeff cross,1986,1986,F,82,240.0,1961-09-01,University of Maine
76478,russell cross,1984,1984,C,82,215.0,1961-09-05,Purdue
180,john crotty,1993,2003,G,73,185.0,1969-07-15,Virginia
76482,corey crowder,1992,1995,G-F,77,214.0,1969-04-13,Kentucky Wesleyan College
203109,jae crowder,2013,2024,F,78,235.0,1990-07-06,Marquette
1629633,jarrett culver,2020,2023,G,78,195.0,1999-02-20,Texas Tech
1629600,jarron cumberland,2022,2022,G,77,205.0,1997-09-22,Cincinnati
76483,pat cummings,1980,1991,F-C,81,230.0,1956-07-11,Cincinnati
187,terry cummings,1983,2000,F,81,220.0,1961-03-15,DePaul
1907,vonteego cummings,2000,2002,G,75,185.0,1976-02-29,Pitt
1630595,cade cunningham,2022,2024,G,78,220.0,2001-09-25,Oklahoma State
